date,fng_value,fng_class,open,high,low,close,volume,close_t+1,close_change,close_t+1_change,sma_3d,sma_7d,sma_14d,ema_5d,ema_10d,ema_21d,std_14d,upper_band,lower_band,rsi,close_dir,high_dir,low_dir,volume_dir,target,fng_change,year,month,day,day_of_week
2021-12-31,28,Fear,47169.37109375,48472.52734375,45819.953125,46306.4453125,36974172400,47686.8125,-871.6796875,1380.3671875,46643.09375,48485.41852678572,48500.41852678572,47440.692525072154,48108.93148680447,49012.75593947007,1852.9960429476687,52206.41061268105,44794.426440890384,16.509765204029833,0,1,0,1,1,6.0,2021,12,31,4
2022-01-01,21,Extreme Fear,46311.74609375,47827.3125,46288.484375,47686.8125,24582667004,47345.21875,1380.3671875,-341.59375,47057.127604166664,48093.5546875,48560.27818080357,47522.73251671477,48032.18258011274,48892.215626790974,1808.5395304616268,52177.35724172683,44943.199119880315,32.25695602518621,1,0,1,0,0,-7.0,2022,1,1,5
2022-01-02,29,Fear,47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,46458.1171875,-341.59375,-887.1015625,47112.825520833336,47598.65513392857,48605.86411830357,47463.561261143186,47907.28006554679,48751.5795470827,1765.7705283447829,52137.40517499314,45074.323061614006,27.480757862919205,0,1,1,1,0,8.0,2022,1,2,6
2022-01-03,29,Fear,47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,45897.57421875,-887.1015625,-560.54296875,47163.3828125,47001.18359375,48575.70982142857,47128.41323659546,47643.79590590191,48543.08296893882,1800.7632886683793,52177.23639876533,44974.183244091815,25.13454950822718,0,0,0,1,0,0.0,2022,1,3,0
2022-01-04,23,Extreme Fear,46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,43569.00390625,-560.54296875,-2328.5703125,46566.970052083336,46759.571986607145,48358.63560267857,46718.13356398031,47326.30105369247,48302.582173467104,1932.280268180294,52223.19613903916,44494.075066317986,35.712739502542206,0,0,0,1,0,-6.0,2022,1,4,1
2022-01-05,24,Extreme Fear,45899.359375,46929.046875,42798.22265625,43569.00390625,36851084859,43160.9296875,-2328.5703125,-408.07421875,45308.231770833336,46348.75669642857,47997.2421875,45668.423678070205,46643.15611779384,47872.25687644736,2313.463226658448,52624.1686408169,43370.3157341831,29.75786348386005,0,0,0,0,0,1.0,2022,1,5,2
2022-01-06,15,Extreme Fear,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,41557.90234375,-408.07421875,-1603.02734375,44209.169270833336,45774.87165178572,47452.69866071428,44832.59234788014,46010.0240395586,47443.95440472487,2496.8744293413874,52446.44751939706,42458.94980203151,20.365616805463503,0,0,0,0,0,-9.0,2022,1,6,3
2022-01-07,18,Extreme Fear,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,41733.94140625,-1603.02734375,176.0390625,42762.611979166664,45096.50837053572,46790.96344866072,43741.0290131701,45200.5473675934,46908.85876281806,2749.987020481052,52290.93748962282,41290.98940769862,18.382157487482928,0,0,0,1,1,3.0,2022,1,7,4
2022-01-08,10,Extreme Fear,41561.46484375,42228.94140625,40672.27734375,41733.94140625,28066355845,41911.6015625,176.0390625,177.66015625,42150.924479166664,44246.09821428572,46169.826450892855,43071.9998108634,44570.25537462187,46438.41173040278,2845.267649453427,51860.36174979971,40479.291151986,2.7920774044695946,1,0,0,0,1,-8.0,2022,1,8,5
2022-01-09,23,Extreme Fear,41734.7265625,42663.94921875,41338.16015625,41911.6015625,21294384372,41821.26171875,177.66015625,-90.33984375,41734.481770833336,43469.8671875,45534.26116071428,42685.20039474227,44086.86377241789,46026.88353332071,2720.190635231671,50974.64243117762,40093.879890250944,5.759620889256411,1,1,1,0,0,13.0,2022,1,9,6
2022-01-10,23,Extreme Fear,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,42735.85546875,-90.33984375,914.59375,41822.268229166664,42807.459263392855,44904.32142857143,42397.22083607818,43674.93612629645,45644.55427745065,2454.989781867427,49814.30099230628,39994.34186483658,6.618308653643041,0,0,0,1,1,0.0,2022,1,10,0
2022-01-11,21,Extreme Fear,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,43949.1015625,914.59375,1213.24609375,42156.239583333336,42355.78515625,44557.67857142857,42510.09904696879,43504.19418856073,45380.12711302331,2388.497058793837,49334.672689016246,39780.6844538409,22.257373698043423,1,1,1,0,1,-2.0,2022,1,11,1
2022-01-12,22,Extreme Fear,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,42591.5703125,1213.24609375,-1357.53125,42835.40625,42410.08482142857,44379.42075892857,42989.76655214586,43585.08643836787,45250.03388115755,2329.221552949566,49037.863864827705,39720.97765302944,54.14683914585469,1,1,1,1,0,1.0,2022,1,12,2
2022-01-13,21,Extreme Fear,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,43099.69921875,-1357.53125,508.12890625,43092.17578125,42328.747767857145,44051.80970982143,42857.03447226391,43404.447142755525,45008.355374915955,2225.544140071185,48502.8979899638,39600.721429679055,44.85435330268078,0,1,0,1,1,-1.0,2022,1,13,3
2022-01-14,21,Extreme Fear,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,43177.3984375,508.12890625,77.69921875,43213.45703125,42549.00446428572,43822.75641741072,42937.92272109261,43349.03842929997,44834.84117890087,2138.9829410603234,48100.722299531364,39544.79053529007,67.37220623057897,1,0,0,0,1,0.0,2022,1,14,4
2022-01-15,23,Extreme Fear,43101.8984375,43724.671875,42669.03515625,43177.3984375,18371348298,43113.87890625,77.69921875,-63.51953125,42956.22265625,42755.212611607145,43500.65541294643,43017.747959895074,43317.831158063615,44684.164566046245,1829.4870025328305,47159.62941801209,39841.681407880766,66.63275824042275,1,1,1,0,0,2.0,2022,1,15,5
2022-01-16,21,Extreme Fear,43172.0390625,43436.80859375,42691.0234375,43113.87890625,17902097845,42250.55078125,-63.51953125,-863.328125,43130.325520833336,42926.966517857145,43198.41685267857,43049.791608680054,43280.74893046114,44541.41132424658,1457.1138425724912,46112.64453782355,40284.189167533594,64.22793692764986,0,0,1,0,0,-2.0,2022,1,16,6
2022-01-17,22,Extreme Fear,43118.12109375,43179.390625,41680.3203125,42250.55078125,21690904261,42375.6328125,-863.328125,125.08203125,42847.276041666664,42988.29352678572,42897.87639508928,42783.37799953671,43093.44017605911,44333.151274883254,1130.3372415846782,45158.55087825864,40637.201911919925,54.29456819069949,0,0,0,1,1,1.0,2022,1,17,0
2022-01-18,24,Extreme Fear,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,41744.328125,125.08203125,-631.3046875,42580.020833333336,42936.83314732143,42646.30915178572,42647.46293719114,42962.9297463211,44155.19505103023,733.7027207625515,44113.71459331082,41178.903710260616,45.72033210040979,1,0,0,1,0,2.0,2022,1,18,1
2022-01-19,24,Extreme Fear,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,40680.41796875,-631.3046875,-1063.91015625,42123.50390625,42621.865513392855,42515.97516741072,42346.417999794096,42741.365815171805,43936.02533048202,719.1096401860024,43954.19444778272,41077.755887038715,19.602696228382356,0,0,0,1,0,0.0,2022,1,19,2
2022-01-20,24,Extreme Fear,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,36457.31640625,-1063.91015625,-4223.1015625,41600.126302083336,42348.84375,42338.79575892857,41791.08465611273,42366.64802491329,43640.06102487002,842.9048247861296,44024.60540850083,40652.986109356316,21.329612618240333,0,1,0,0,0,0.0,2022,1,20,3
2022-01-21,19,Extreme Fear,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,35030.25,-4223.1015625,-1427.06640625,39627.354166666664,41399.931919642855,41974.46819196428,40013.16190615849,41292.224094247234,42987.0842413591,1783.6883104061671,45541.84481277662,38407.09157115195,2.877168323658154,0,0,0,1,0,-5.0,2022,1,21,4
2022-01-22,13,Extreme Fear,36471.58984375,36688.8125,34349.25,35030.25,39714385405,36276.8046875,-1427.06640625,1246.5546875,37389.328125,40236.05357142857,41495.633091517855,38352.19127077233,40153.68334983864,42263.73567396282,2576.736490929267,46649.10607337639,36342.16010965932,1.4895483674092276,0,0,0,0,1,-6.0,2022,1,22,5
2022-01-23,11,Extreme Fear,35047.359375,36433.3125,34784.96875,36276.8046875,26017975951,36654.328125,1246.5546875,377.5234375,35921.45703125,39259.32868303572,41093.14760044643,37660.39574301489,39448.79632032252,41719.46922064802,2923.507356456721,46940.16231335987,35246.132887532985,14.317191483705457,1,0,1,0,1,-2.0,2022,1,23,6
2022-01-24,13,Extreme Fear,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,36954.00390625,377.5234375,299.67578125,35987.127604166664,38459.86830357143,40724.08091517857,37325.03987034326,38940.71119390024,41259.00184831638,3142.459393706456,47008.999702591485,34439.16212776566,19.233073748294288,1,1,0,1,1,2.0,2022,1,24,0
2022-01-25,12,Extreme Fear,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,36852.12109375,299.67578125,-101.8828125,36628.37890625,37685.349888392855,40311.091517857145,37201.361215645506,38579.491687054746,40867.63839903762,3236.261660297831,46783.614838452806,33838.568197261484,20.75440210476721,1,1,1,0,0,-1.0,2022,1,25,1
2022-01-26,23,Extreme Fear,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,37138.234375,-101.8828125,286.11328125,36820.151041666664,36986.463169642855,39804.164341517855,37084.94784168034,38265.42430645388,40502.591371284194,3177.8775086676724,46159.9193588532,33448.40932418251,22.011632423290408,0,1,1,1,1,11.0,2022,1,26,2
2022-01-27,20,Extreme Fear,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,37784.33203125,286.11328125,646.09765625,36981.453125,36480.43694196428,39414.640345982145,37102.71001945356,38060.48068255317,40196.740735258354,3143.970007651821,45702.580361285785,33126.700330678505,27.755462894412915,1,0,0,0,1,-3.0,2022,1,27,3
2022-01-28,24,Extreme Fear,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,38138.1796875,646.09765625,353.84765625,37258.229166666664,36670.01060267857,39034.97126116072,37329.917356719045,38010.271836861684,39977.43085307578,2981.4720425544187,44997.915346269554,33072.02717605188,65.13160356264109,1,1,1,0,1,4.0,2022,1,28,4
2022-01-29,24,Extreme Fear,37780.71484375,38576.26171875,37406.47265625,38138.1796875,17194183075,37917.6015625,353.84765625,-220.578125,37686.915364583336,37114.00055803572,38675.027064732145,37599.33813364603,38033.52780970502,39810.226201659796,2737.0671656222426,44149.16139597663,33200.89273348766,96.92354510647634,1,1,1,0,0,0.0,2022,1,29,5
2022-01-30,29,Fear,38151.91796875,38266.33984375,37437.7109375,37917.6015625,14643548444,38483.125,-220.578125,565.5234375,37946.704427083336,37348.400111607145,38303.86439732143,37705.425943264025,38012.45031021319,39638.169416281635,2423.151162934962,43150.16672319135,33457.5620714515,85.89236153835637,0,0,1,0,1,5.0,2022,1,30,6
2022-01-31,20,Extreme Fear,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,38743.2734375,565.5234375,260.1484375,38179.635416666664,37609.65680803572,38034.76255580357,37964.65896217602,38098.02752653806,39533.16537843785,2144.287222342187,42323.33700048795,33746.1881111192,86.9645270910446,1,1,0,1,1,-9.0,2022,1,31,0
2022-02-01,26,Fear,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,36952.984375,260.1484375,-1790.2890625,38381.333333333336,37865.26674107143,37775.308314732145,38224.19712061735,38215.34496489478,39461.35702017077,1764.8269044293845,41304.962123590914,34245.654505873375,86.75285202831407,1,1,1,0,0,6.0,2022,2,1,1
2022-02-02,28,Fear,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,37154.6015625,-1790.2890625,201.6171875,38059.794270833336,37879.67578125,37433.06947544643,37800.4595387449,37985.82485764118,39233.32314333706,1352.2999359413657,40137.66934732916,34728.469603563695,51.223297659148095,0,0,0,0,1,2.0,2022,2,2,2
2022-02-03,20,Extreme Fear,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,41500.875,201.6171875,4346.2734375,37616.953125,37882.013950892855,37181.22544642857,37585.17354666327,37834.69334943369,39044.34845417005,977.343843516088,39135.91313346075,35226.53775939639,50.20265943348225,1,0,0,0,1,-8.0,2022,2,3,3
2022-02-04,20,Extreme Fear,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,41441.1640625,4346.2734375,-59.7109375,38536.153645833336,38412.94866071428,37541.47963169643,38890.40736444218,38501.27183135484,39267.6690492455,1486.7615225753898,40515.00267684721,34567.956586545646,74.01402019889964,1,1,1,1,0,0.0,2022,2,4,4
2022-02-05,33,Fear,41501.48046875,41847.1640625,41038.09765625,41441.1640625,19652846215,42412.43359375,-59.7109375,971.26953125,40032.213541666664,38884.80357142857,37999.402064732145,39740.65959712812,39035.79769156305,39465.259504995905,1633.8143373570888,41267.03073944632,34731.77339001797,72.18512882405415,0,1,1,0,1,13.0,2022,2,5,5
2022-02-06,37,Fear,41441.12109375,42500.78515625,41244.90625,42412.43359375,16142097334,43840.28515625,971.26953125,1427.8515625,41784.82421875,39526.92243303572,38437.66127232143,40631.250929335416,39649.73149196067,39733.18442215537,1931.919142398187,42301.4995571178,34573.822987525054,77.42479659198322,1,1,1,0,1,4.0,2022,2,6,6
2022-02-07,45,Fear,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,44118.4453125,1427.8515625,278.16015625,42564.627604166664,40292.23102678572,38950.94391741072,41700.929004973616,40411.65034001328,40106.55721616397,2334.353660014497,43619.65123743971,34282.23659738172,79.57417150536544,1,1,1,1,1,8.0,2022,2,7,0
2022-02-08,48,Neutral,43854.65234375,45293.8671875,42807.8359375,44118.4453125,33079398868,44338.796875,278.16015625,220.3515625,43457.0546875,41060.11272321428,39462.689732142855,42506.76777414908,41085.61306228359,40471.27431583088,2629.5454343322995,44721.780600807455,34203.598863478255,79.61471115388655,1,1,1,1,1,3.0,2022,2,8,1
2022-02-09,54,Neutral,44096.703125,44727.80078125,43232.96875,44338.796875,23245887300,43565.11328125,220.3515625,-773.68359375,44099.17578125,42115.228794642855,39997.45228794643,43117.44414109939,41677.10102823203,40822.86727575534,2812.696186161802,45622.84466027003,34372.05991562283,99.20440942259049,1,0,1,0,0,6.0,2022,2,9,2
2022-02-10,50,Neutral,44347.80078125,45661.171875,43402.80859375,43565.11328125,32142048537,42407.9375,-773.68359375,-1157.17578125,44007.451822916664,43031.01618303572,40456.51506696428,43266.66718781626,42020.3759833262,41072.162367163946,2834.5277026442454,46125.57047225277,34787.45966167579,89.68226448636683,0,1,1,1,0,-4.0,2022,2,10,3
2022-02-11,50,Neutral,43571.12890625,43810.83203125,42114.5390625,42407.9375,26954925781,42244.46875,-1157.17578125,-163.46875,43437.282552083336,43160.59654017857,40786.77260044643,42980.423958544176,42090.84171363052,41193.59647014904,2767.8042068875966,46322.381014221624,35251.16418667123,59.2780770029887,0,0,0,0,0,0.0,2022,2,11,4
2022-02-12,44,Fear,42412.30078125,42992.55078125,41852.57421875,42244.46875,18152390304,42197.515625,-163.46875,-46.953125,42739.173177083336,43275.35435267857,41080.07896205357,42735.10555569612,42118.77390206133,41289.13031377185,2681.7768879968703,46443.632738047316,35716.52518605983,58.04598330753665,0,0,0,0,0,-6.0,2022,2,12,5
2022-02-13,44,Fear,42236.56640625,42693.0546875,41950.94140625,42197.515625,14741589015,42586.91796875,-46.953125,389.40234375,42283.307291666664,43244.65178571428,41385.787109375,42555.90891213075,42133.090578959265,41371.71079661077,2533.377972880532,46452.54305513606,36319.03116361394,47.358201200979146,0,0,1,0,1,0.0,2022,2,13,6
2022-02-14,46,Fear,42157.3984375,42775.77734375,41681.95703125,42586.91796875,20827783012,44575.203125,389.40234375,1988.28515625,42342.967447916664,43065.599330357145,41678.91517857143,42566.245264337165,42215.604649830304,41482.18417589615,2405.8963227553604,46490.70782408215,36867.122533060705,29.311878928242592,1,1,0,1,1,2.0,2022,2,14,0
2022-02-15,46,Fear,42586.46484375,44667.21875,42491.03515625,44575.203125,22721659051,43961.859375,1988.28515625,-613.34375,43119.87890625,43130.85044642857,42095.48158482143,43235.897884558115,42644.62255440661,41763.36771672377,2363.0079909904584,46821.49756680235,37369.46560284051,54.8188113735982,1,1,1,1,0,0.0,2022,2,15,1
2022-02-16,51,Neutral,44578.27734375,44578.27734375,43456.69140625,43961.859375,19792547657,40538.01171875,-613.34375,-3423.84765625,43707.993489583336,43077.002232142855,42596.115513392855,43477.88504803875,42884.12015815086,41963.23059474888,1883.5052393759254,46363.125992144705,38829.105034641005,46.327800577225176,0,0,1,0,0,5.0,2022,2,16,2
2022-02-17,52,Neutral,43937.0703125,44132.97265625,40249.37109375,40538.01171875,26246662813,40030.9765625,-3423.84765625,-507.03515625,43025.024739583336,42644.55915178572,42837.78766741072,42497.927271609165,42457.5549873507,41833.665242385345,1238.0734711394157,45313.934609689546,40361.64072513189,30.551810608167187,0,0,0,1,0,1.0,2022,2,17,3
2022-02-18,30,Fear,40552.1328125,40929.15234375,39637.6171875,40030.9765625,23310007704,40122.15625,-507.03515625,91.1796875,41510.282552083336,42304.99330357143,42732.794921875,41675.61036857278,42016.35891010511,41669.784453304856,1410.4898599413275,45553.774641757656,39911.815201992344,33.33672895998528,0,0,0,0,1,-22.0,2022,2,18,4
2022-02-19,25,Extreme Fear,40026.0234375,40418.87890625,39713.05859375,40122.15625,13736557863,38431.37890625,91.1796875,-1690.77734375,40230.381510416664,42001.80580357143,42638.580078125,41157.79232904852,41671.95842644964,41529.09098027714,1541.3808811034185,45721.341840331836,39555.818315918164,34.96955801019381,1,0,1,0,0,-5.0,2022,2,19,5
2022-02-20,27,Fear,40118.1015625,40119.890625,38112.8125,38431.37890625,18340576452,37075.28125,-1690.77734375,-1356.09765625,39528.170572916664,41463.78627232143,42354.219029017855,40248.98785478235,41082.7621500497,41247.48079172922,1909.560115454431,46173.33925992672,38535.09879810899,28.365162591537256,0,0,0,1,0,2.0,2022,2,20,6
2022-02-21,25,Extreme Fear,38423.2109375,39394.4375,36950.4765625,37075.28125,29280402798,38286.02734375,-1356.09765625,1210.74609375,38542.938802083336,40676.40959821428,41871.00446428572,39191.08565318823,40354.129259131565,40868.18992429929,2317.0488685662367,46505.102201418194,37236.90672715324,21.503030498876058,0,0,0,1,1,-2.0,2022,2,21,0
2022-02-22,20,Extreme Fear,37068.76953125,38359.85546875,36488.93359375,38286.02734375,25493150450,37296.5703125,1210.74609375,-989.45703125,37930.895833333336,39777.95591517857,41454.40318080357,38889.39955004216,39978.11072906219,40633.44787152208,2404.556232017921,46263.51564483941,36645.29071676773,14.63984907417371,1,0,0,0,0,-5.0,2022,2,22,1
2022-02-23,25,Extreme Fear,38285.28125,39122.39453125,37201.81640625,37296.5703125,21849073843,38332.609375,-989.45703125,1036.0390625,37552.626302083336,38825.771763392855,40951.386997767855,38358.45647086144,39490.557926050875,40330.095366156434,2489.82656177333,45931.040121314516,35971.733874221194,14.045808925787014,0,1,1,0,1,5.0,2022,2,23,2
2022-02-24,23,Extreme Fear,37278.56640625,38968.83984375,34459.21875,38332.609375,46383802093,39214.21875,1036.0390625,881.609375,37971.735677083336,38510.71428571428,40577.63671875,38349.84077224096,39280.0218258598,40148.50573059676,2459.8444816050755,45497.32568196015,35657.94775553985,33.97546918434783,1,0,0,1,1,-2.0,2022,2,24,3
2022-02-25,27,Fear,38333.74609375,39630.32421875,38111.34375,39214.21875,26545599159,39105.1484375,881.609375,-109.0703125,38281.1328125,38394.03459821428,40349.513950892855,38637.96676482731,39268.05763024893,40063.57055054251,2424.8901799802043,45199.29431085326,35499.73359093245,44.37177256459177,1,1,1,0,0,4.0,2022,2,25,4
2022-02-26,26,Fear,39213.08203125,40005.34765625,38702.53515625,39105.1484375,17467554129,37709.78515625,-109.0703125,-1395.36328125,38883.9921875,38248.747767857145,40125.27678571428,38793.69398905154,39238.43777702185,39976.44126753864,2380.931307078386,44887.139399871056,35363.41417155751,43.009099442992074,0,1,1,0,0,-1.0,2022,2,26,5
2022-02-27,26,Fear,39098.69921875,39778.94140625,37268.9765625,37709.78515625,23450127612,43193.234375,-1395.36328125,5483.44921875,38676.384114583336,38145.66294642857,39804.724609375,38432.39104478437,38960.500936881515,39770.38162105785,2382.5764140417496,44569.8774374585,35039.5717812915,44.82979245057001,0,0,0,1,1,0.0,2022,2,27,6
2022-02-28,20,Extreme Fear,37706.0,43760.45703125,37518.21484375,43193.234375,35690014104,44354.63671875,5483.44921875,1161.40234375,40002.72265625,39019.65625,39848.032924107145,40019.33882152291,39730.08883472124,40081.55005323441,2441.812926664892,44731.658777436925,34964.407070777364,77.54411783327026,1,1,1,1,1,-6.0,2022,2,28,0
2022-03-01,51,Neutral,43194.50390625,44793.6015625,42952.5859375,44354.63671875,32479047645,43924.1171875,1161.40234375,-430.51953125,41752.552083333336,39886.60044642857,39832.27818080357,41464.438120598614,40570.915722726466,40470.012477372184,2409.4640240474982,44651.20622889857,35013.350132708576,77.44389910247043,1,1,1,0,0,31.0,2022,3,1,1
2022-03-02,52,Neutral,44357.6171875,45077.578125,43432.8515625,43924.1171875,29183112630,42451.7890625,-430.51953125,-1472.328125,43823.99609375,40833.392857142855,39829.582310267855,42284.33114289908,41180.588716321654,40784.02199647471,2404.504160473383,44638.59063121462,35020.57398932109,81.56740399829125,0,1,1,0,0,1.0,2022,3,2,2
2022-03-03,39,Fear,43925.1953125,44021.578125,41914.75,42451.7890625,24967782593,39137.60546875,-1472.328125,-3314.18359375,43576.84765625,41421.84709821428,39966.28069196428,42340.150449432724,41411.71605199044,40935.63718429519,2500.3662671599927,44967.01322628427,34965.5481576443,68.8370075718872,0,0,0,0,0,-13.0,2022,3,3,3
2022-03-04,33,Fear,42458.140625,42479.61328125,38805.84765625,39137.60546875,28516271427,39400.5859375,-3314.18359375,262.98046875,41837.837239583336,41410.90234375,39902.468470982145,41272.635455871816,40998.24140049218,40772.179755609264,2509.969631836246,44922.40773465464,34882.52920730965,49.71340914384544,0,0,0,1,1,-6.0,2022,3,4,4
2022-03-05,22,Extreme Fear,39148.44921875,39566.3359375,38777.03515625,39400.5859375,16975917450,38419.984375,262.98046875,-980.6015625,40329.993489583336,41453.107700892855,39850.927734375,40648.61894974788,40707.758589039055,40647.48940850842,2512.5186762010353,44875.96508677707,34825.89038197293,51.092575995802584,1,0,0,0,0,-11.0,2022,3,5,5
2022-03-06,22,Extreme Fear,39404.19921875,39640.17578125,38211.6484375,38419.984375,19745229902,38062.0390625,-980.6015625,-357.9453125,38986.05859375,41554.564732142855,39850.11383928572,39905.74075816525,40291.799641031954,40444.98895091675,2513.015687999677,44876.14521528507,34824.082463286366,52.70955371372689,0,1,0,1,0,0.0,2022,3,6,6
2022-03-07,23,Extreme Fear,38429.3046875,39430.2265625,37260.203125,38062.0390625,28546143503,38737.26953125,-357.9453125,675.23046875,38627.536458333336,40821.536830357145,39920.59654017857,39291.173526276834,39886.38862675341,40228.357142878864,2442.0386845481457,44804.67390927486,35036.519171082284,17.849496052122745,0,0,0,1,1,1.0,2022,3,7,0
2022-03-08,21,Extreme Fear,38059.90234375,39304.44140625,37957.38671875,38737.26953125,25776583476,41982.92578125,675.23046875,3245.65625,38406.430989583336,40019.05580357143,39952.828125,39106.538861267894,39677.457882116425,40092.803723639874,2421.69823248846,44796.22458997692,35109.43166002308,12.519847165100273,1,0,1,0,1,-2.0,2022,3,8,1
2022-03-09,22,Extreme Fear,38742.81640625,42465.671875,38706.09375,41982.92578125,32284121034,39437.4609375,3245.65625,-2545.46484375,39594.078125,39741.74274553572,40287.56780133928,40065.33450126193,40096.633863777075,40264.63300160443,2349.091020516299,44985.74984237188,35589.385760306686,40.58489969061246,1,1,1,1,0,1.0,2022,3,9,2
2022-03-10,28,Fear,41974.0703125,42004.7265625,38832.94140625,39437.4609375,31078064711,38794.97265625,-2545.46484375,-642.48828125,40052.552083333336,39311.12444196428,40366.48577008928,39856.04331334129,39976.7842408176,40189.4355412313,2296.328150713367,44959.14207151602,35773.829468662545,36.758427459873815,0,0,1,0,0,6.0,2022,3,10,3
2022-03-11,22,Extreme Fear,39439.96875,40081.6796875,38347.43359375,38794.97265625,26364890465,38904.01171875,-642.48828125,109.0390625,40071.786458333336,39262.17689732143,40336.53962053572,39502.35309431086,39761.90940725985,40062.66618805118,2315.1670160723747,44966.873652680464,35706.20558839097,48.03318961689869,0,0,0,0,1,-6.0,2022,3,11,4
2022-03-12,22,Extreme Fear,38794.46484375,39308.59765625,38772.53515625,38904.01171875,14616450657,37849.6640625,109.0390625,-1054.34765625,39045.481770833336,39191.23772321428,40322.17271205357,39302.90596912391,39605.928009348965,39957.333963569254,2324.003513351787,44970.17973875715,35674.165685349995,47.098238029258894,1,0,1,0,0,0.0,2022,3,12,5
2022-03-13,21,Extreme Fear,38884.7265625,39209.3515625,37728.14453125,37849.6640625,17300745310,39666.75390625,-1054.34765625,1817.08984375,38516.216145833336,39109.763392857145,40332.1640625,38818.49200024927,39286.60729174006,39765.72760892659,2312.179008776658,44956.52208005331,35707.80604494669,46.69577662669667,0,0,0,1,1,-1.0,2022,3,13,6
2022-03-14,23,Extreme Fear,37846.31640625,39742.5,37680.734375,39666.75390625,24322159070,39338.78515625,1817.08984375,-327.96875,38806.809895833336,39339.00837053572,40080.27260044643,39101.245968916184,39355.7248580146,39756.729999592346,2163.8461130757937,44407.964826598014,35752.58037429484,57.95254494524491,1,1,0,1,0,2.0,2022,3,14,0
2022-03-15,21,Extreme Fear,39664.25,39794.62890625,38310.2109375,39338.78515625,23934000868,41143.9296875,-327.96875,1805.14453125,38951.734375,39424.939174107145,39721.99748883928,39180.42569802746,39352.644912239215,39718.73501383395,1783.5045502444166,43289.00658932811,36154.98838835045,53.087211293177205,0,1,1,0,1,-2.0,2022,3,15,1
2022-03-16,24,Extreme Fear,39335.5703125,41465.453125,39022.34765625,41143.9296875,39616916192,40951.37890625,1805.14453125,-192.55078125,40049.822916666664,39305.08258928572,39523.41266741072,39834.92702785164,39678.33305319572,39848.29816598541,1391.2785604821217,42305.96978837496,36740.85554644647,44.94674606330242,1,1,1,1,0,3.0,2022,3,16,2
2022-03-17,27,Fear,41140.84375,41287.53515625,40662.87109375,40951.37890625,22009601093,41801.15625,-192.55078125,849.77734375,40478.03125,39521.35658482143,39416.240513392855,40207.07765398443,39909.79593556922,39948.57823328219,1191.8449017170815,41799.93031682702,37032.55070995869,62.724932018867264,0,0,1,0,1,3.0,2022,3,17,3
2022-03-18,25,Extreme Fear,40944.83984375,42195.74609375,40302.3984375,41801.15625,34421564942,42190.65234375,849.77734375,389.49609375,41298.821614583336,39950.81138392857,39606.494140625,40738.43718598962,40253.67962910209,40116.994416620175,1346.5014751027372,42299.497090830475,36913.491190419525,74.41702122259132,1,1,0,1,1,-2.0,2022,3,18,4
2022-03-19,28,Fear,41794.6484375,42316.5546875,41602.66796875,42190.65234375,19664853187,41247.82421875,389.49609375,-942.828125,41647.729166666664,40420.33147321428,39805.78459821428,41222.508905243085,40605.8564863108,40305.50877363198,1510.2038250554524,42826.192248325184,36785.37694810338,75.53176768755705,1,1,1,0,0,3.0,2022,3,19,5
2022-03-20,31,Fear,42191.40625,42241.1640625,41004.7578125,41247.82421875,20127946682,41077.99609375,-942.828125,-169.828125,41746.544270833336,40905.782924107145,40007.773158482145,41230.947343078726,40722.57789220883,40391.17381409725,1499.6704104975345,43007.11397947722,37008.43233748707,76.8635399894884,0,0,0,1,0,3.0,2022,3,20,6
2022-03-21,30,Fear,41246.1328125,41454.41015625,40668.04296875,41077.99609375,24615543271,42358.80859375,-169.828125,1280.8125,41505.490885416664,41107.388950892855,40223.19866071428,41179.963593302484,40787.19938339813,40453.61220315659,1412.7694929388156,43048.737646591915,37397.65967483665,65.08512990787197,0,0,0,1,1,-1.0,2022,3,21,0
